barcode,length,width,height
8800231329459,10.5,10.0,2.0
39897014548,33.0,8.0,22.0
600578604875,4.5,4.5,16.0
8903236651027,9.0,1.0,10.5
8800001707166,3.5,3.5,11.5
8800001677162,5.2,5.2,1.7
9332839069608,2.3,2.3,7.7
9332839070246,2.3,2.3,7.7
9332839069776,2.3,2.3,7.7
9332839069738,2.3,2.3,7.7
9332839069547,2.3,2.3,7.7
9332839070222,2.3,2.3,7.7
9332839069653,2.3,2.3,7.7
712353160316,2.5,2.5,7.5
8800001681947,56.5,22.0,0.5
8800002140153,30.0,8.0,0.4
8800002118015,6.5,0.3,15.0
6902151218218,19.5,2.5,28.5
8800001675632,31.5,0.5,24.0
8800001675625,30.5,30.5,0.5
8800001630853,8.5,8.5,5.5
6009664790535,8.5,4.0,27.0
2010241738073,21.0,18.0,4.5
6820190816077,10.3,4.0,18.0
4004764958795,9.0,2.0,21.0
6924286852334,25.0,2.5,21.5
8800271365905,31.0,9.5,0.2
4005401546405,11.7,2.0,15.3
6921583199988,10.5,2.5,17.5
8800001675243,36.0,30.0,0.6
8800001675588,29.5,19.5,0.6
8800001675434,40.0,23.0,0.6
8800001675649,30.0,18.0,0.6
8800001998670,28.0,22.0,0.1
8800001998700,28.0,22.0,0.1
4974019895123,14.5,3.0,24.5
8800001675618,30.0,24.5,0.6
8800001675403,22.5,17.5,0.6
8800001675380,30.3,13.3,0.6
8800001975787,15.7,2.5,25.5
8800002153641,15.5,2.0,26.0
8800002153689,15.5,2.0,25.5
8800002153672,15.5,2.0,26.0
8800002147985,15.5,2.0,26.0
8800002153658,15.5,2.0,26.0
8800002147978,15.5,2.0,26.0
6007746005935,15.3,12.0,1.5
6007123303197,14.5,9.3,0.5
8903236653472,10.5,9.0,0.5
8903236653915,10.5,9.0,0.5
8903236653892,10.5,9.0,0.5
8903236651058,10.5,9.0,0.5
8903236653427,10.5,9.0,0.5
8903236653458,10.5,9.0,0.5
8903236653861,10.5,9.0,0.5
8903236653441,10.5,9.0,0.5
8903236653908,10.5,9.0,0.5
8903236653885,10.5,9.0,0.5
8903236651126,10.5,9.0,0.5
37705992,13.5,10.0,1.0
8800131279571,51.0,16.0,2.0
54492387,6.5,6.5,23.0
87126037,5.5,5.5,22.5
5449000131836,6.5,6.5,23.5
5449000664808,6.5,6.5,21.0
5449000230164,6.5,6.5,23.3
5449000664723,6.5,6.5,21.5
5449000664686,6.5,6.5,21.0
5449000664884,6.5,6.5,21.0
5449000201935,6.5,6.5,23.0
5449000664839,6.5,6.5,21.0
5449000664846,6.5,6.5,21.0
5449000258939,6.5,6.5,21.0
5449000234643,6.5,6.5,21.0
5449000129567,8.0,8.0,23.5
5449000664853,6.5,6.5,21.0
5449000664754,6.5,6.5,21.0
42399063,5.5,5.5,14.5
5449000265609,8.0,8.0,22.5
90331725,6.5,6.5,22.0
90377235,6.5,6.5,15.0
5449000123268,6.5,6.5,22.0
5449000059215,10.5,10.5,34.5
5449000107664,6.5,6.5,21.0
90375149,6.5,6.5,15.5
90375149,6.5,6.5,15.5
54490345,6.5,6.5,24.0
90492488,6.5,6.5,24.0
54490482,6.5,6.5,24.0
5449000255693,5.5,5.5,14.5
5449000284297,5.5,5.5,14.5
5449000256805,5.5,5.5,14.5
5449000257567,5.5,5.5,14.5
6001048004511,5.5,5.5,14.5
5449000256898,5.5,5.5,14.5
5449000257000,5.5,5.5,14.5
5060639129003,6.5,6.5,17.0
5449000257628,5.5,5.5,14.5
6001048004481,5.5,5.5,14.5
5449000261656,5.5,5.5,14.5
5449000257505,5.5,5.5,14.5
5060639128013,6.5,6.5,17.0
5060166698874,6.5,6.5,17.0
5060517888848,6.5,6.5,17.0
5060639127870,6.5,6.5,17.0
5060608741991,6.5,6.5,17.0
5060517888299,6.5,6.5,17.0
5060517888800,6.5,6.5,17.0
5449000256836,6.5,6.5,14.0
6009636467724,21.0,7.0,20.0
6001032014007,22.0,10.0,33.0
8886467115202,7.0,7.0,21.3
50819553,10.0,7.0,1.5
6001120624958,8.0,1.5,13.5
6009188002244,13.0,2.0,12.0
107223,8.0,2.0,14.0
664697095222,14.5,2.5,21.0
6009631217065,14.0,4.0,20.0
7622201443122,22.0,1.0,8.0
99900100651,10.5,2.7,8.0
6001704000161,9.0,1.5,12.0
50819546,10.0,2.0,7.0
6942836720353,15.5,0.6,6.0
6001468121034,8.0,2.0,12.0
711347107450,19.5,7.0,0.5
6007175053088,33.5,24.0,0.5
6007175053064,33.5,24.0,0.5
6007175049395,33.5,24.0,0.5
6007175053033,33.5,24.0,0.5
6001396068821,33.5,24.0,0.5
6007175049401,33.5,24.0,0.5
6001396008735,20.5,29.5,1.0
6001396014651,14.5,21.0,0.3
3233080065134,13.0,1.0,17.0
9780199054688,15.0,3.0,21.0
4006381493451,6.8,0.8,19.0
6001396060580,12.0,12.0,7.0
3154142456106,4.5,0.3,36.0
6005598000177,5.0,4.0,4.0
6001396060511,10.0,10.0,6.5
3154142910103,9.0,2.0,19.0
3154144731102,7.3,1.5,18.0
4005401218029,11.2,1.8,20.2
4005401218043,11.2,1.8,20.2
9781488923210,21.0,1.5,27.5
9781488923142,21.0,1.5,27.5
9781488943003,21.0,1.5,27.5
9781488923180,21.0,1.5,27.5
9354537000820,23.0,3.0,29.0
9354537000813,23.0,3.0,29.0
8808011026086,24.5,0.2,24.0
6007652012355,14.0,1.0,21.0
4004675079480,6.5,1.2,2.3
4004675796707,6.5,2.0,323.0
3086123449268,12.0,1.2,19.2
6009608640810,8.0,1.2,21.5
606110987486,4.0,1.5,15.0
6924918822223,33.0,0.3,33.0
6001396060405,17.0,0.8,32.0
6007175053071,33.5,24.0,0.5
6001396038183,24.0,0.2,31.0
6001396037971,24.0,0.2,31.0
6009541315844,28.0,0.5,25.0
6009541315776,28.5,0.3,21.5
6009541315820,28.5,0.3,21.5
6009541315837,28.5,0.3,21.5
6009541315769,28.5,0.3,21.5
6970081490325,15.5,1.0,20.5
8804819087014,14.0,1.5,17.0
6003641000426,14.0,1.5,17.0
6009534703276,8.5,1.0,14.5
6007749000234,8.5,0.7,20.2
6007749000005,8.5,0.7,20.2
6007749000227,8.5,0.7,20.2
31901951887,8.7,1.5,18.3
31901951986,8.7,1.5,18.5
6921734960108,10.5,1.3,26.5
6001396065653,13.5,1.3,19.5
8800002114734,15.7,6.7,20.5
8800002114741,18.4,6.7,24.5
8800002114758,21.5,7.0,29.5
9311995003015,29.5,5.5,21.0
8412027004657,25.0,5.0,17.0
6001396002207,20.5,1.0,29.0
6001599031950,25.5,2.5,34.5
6001599035279,25.5,2.0,34.5
9780199070374,22.5,0.5,29.5
6001396066230,7.3,1.0,27.5
6009541311389,20.5,2.0,24.0
5906018019605,47.0,1.5,33.0
6001599056038,38.0,2.0,43.5
31603126,12.0,0.3,24.5
9781633221901,21.0,1.0,27.0
6009541316728,20.5,7.0,3.0
9781633222410,22.3,1.0,29.5
6001396006427,31.0,1.0,0.1
6001396066513,10.0,0.5,24.0
3154140379100,7.3,1.0,18.0
3154140378004,7.3,1.0,18.0
3154144643108,7.4,1.0,16.7
3154146347530,6.5,2.5,12.0
6009541300154,4.5,2.5,17.0
6009880716258,15.0,0.5,21.0
6009541317275,17.5,0.3,23.0
8851934774176,14.0,14.0,13.0
6001396067107,22.0,0.5,30.5
6001396067114,21.0,1.0,30.5
4712759210123,7.5,4.0,7.5
4010070429706,21.5,1.0,27.5
694704114714,15.5,4.0,28.0
694704111294,22.0,2.3,27.0
694704111287,22.0,2.3,27.0
694704113724,29.5,3.0,32.5
694704113717,29.5,3.0,27.5
4902505087981,5.5,19.0,1.5
4902505087998,5.5,1.0,19.5
3086120017248,6.0,1.0,15.5
6001396061570,37.5,3.0,28.0
6001396061631,37.5,3.0,28.0
8801067414333,1.0,1.0,15.0
37705015,20.0,0.4,27.0
8800002152637,10.0,1.0,13.0
3026980611262,21.0,3.5,21.0
8880000180108,8.0,0.7,9.0
8800271373818,8.0,1.0,9.5
8880010120101,10.5,0.3,4.0
3154141232114,5.5,5.5,3.0
6009541315202,27.0,0.3,28.0
6938469328127,6.5,2.0,19.35
6926863019062,28.5,3.0,17.0
6009534707663,22.0,1.5,30.5
6009534704280,18.0,1.5,30.0
6009541311976,21.5,1.0,30.0
3148959926204,4.0,4.0,50.0
6002214030211,10.0,0.5,22.0
6009691738159,27.0,12.5,0.2
8880006770105,9.0,8.0,0.2
8800001669143,5.5,4.5,0.3
8800001669112,6.0,4.5,0.3
8800001669228,6.0,4.5,0.3
4005401671510,14.6,1.5,4.6
8800001821534,7.0,0.5,19.0
6009541318883,17.0,18.0,2.5
8000144003969,9.0,5.5,1.5
6009705229680,5.0,3.0,0.7
6006236125979,18.0,1.0,26.0
6001165024126,10.5,3.0,16.5
6001743000238,12.5,3.0,21.5
6169838222894,33.0,25.0,14.0
8800002131359,8.0,3.5,2.0
6009631217249,11.0,2.0,3.0
6009631216556,23.0,1.5,3.0
6009631216112,21.0,2.0,2.0
6009631216747,21.0,2.0,2.0
6009631216228,21.0,2.0,2.0
6009631216228,21.0,2.0,2.0
6009631216037,21.0,2.0,2.0
6009631216556,21.0,2.0,2.0
6009631217881,21.0,2.0,2.5
6009631218857,21.0,2.0,2.5
6009631218406,10.0,2.0,2.5
6009631217973,10.0,2.0,2.5
6009631216211,10.0,2.0,2.5
6009631217980,10.5,2.0,2.5
6009631216235,12.0,2.5,3.0
6009631217980,10.5,2.0,3.2
6009631216716,11.0,3.5,3.3
6009631217676,12.5,3.0,3.0
8800002131144,10.5,2.0,2.0
8800002131168,10.5,2.5,2.5
6009631216723,10.0,2.0,2.0
6009631216174,10.5,2.0,2.0
6009631219427,8.0,2.0,5.0
8800002131151,8.0,5.0,2.0
340520,12.0,3.0,2.0
3026980844172,7.8,2.0,20.5
6001396060474,41.0,23.0,0.4
6001743000238,12.5,3.0,21.5
4719861010092,30.0,21.0,0.1
9885901232955,16.5,7.0,0.1
9885901040819,17.0,0.4,23.5
9885901000905,33.0,16.3,0.3
4719114001266,31.0,21.5,0.1
9885901240516,41.0,21.0,0.1
9885901000905,33.0,15.3,0.2
9885901299156,29.0,21.0,0.1
9885901221218,26.0,26.0,0.1
9885901223236,26.0,26.0,0.1
barcode,length,width,height
0000000003128,12.0,7.0,4.0
0000000048670,19.0,12.0,2.5
0000000090843,11.5,11.5,5.0
0000000093577,7.0,6.0,25.5
039612116489,9.0,7.5,4.0
041689300494,5.2,2.8,14.0
041689301224,8.0,3.7,17.5
0603125981638,41.2,30.5,1.5
0700083931764,31.5,30.5,0.1
0700083931771,31.5,30.5,0.1
0700083931788,31.5,30.5,0.1
0700371600983,38.0,15.0,3.0
078257592609,25.0,15.5,2.0
078257596423,25.0,16.0,2.0
1002003004004,15.5,11.5,6.0
1002003004305,15.3,11.0,2.0
1017013221107,28.5,21.3,0.3
106719,12.5,7.5,1.5
107223,8.0,2.0,14.0
1074010970010,10.0,7.0,0.5
1074011274018,10.0,7.0,1.0
1074011274049,10.0,7.0,0.5
1074011275022,10.0,7.0,0.5
1074011275046,10.0,7.0,0.5
1074011276043,10.0,7.0,0.5
1074011276074,10.0,7.0,0.5
1087512,8.0,8.0,3.5
10991767,24.0,3.5,18.0
10992407,29.0,19.0,3.5
11179239429,16.5,16.5,1.5
1118131614061,24.0,10.5,0.3
115552393691034,16.0,13.5,24.0
11700630,8.5,5.0,0.5
11721208,21.0,7.5,3.5
11901082,8.0,5.0,1.5
11901761,14.0,6.0,0.5
11902416,10.0,7.5,1.0
11902904,14.0,9.0,2.0
11903963,11.0,5.0,3.0
11904564,18.0,15.0,0.5
11906124,6.0,6.0,3.5
11907206,23.0,4.5,0.5
11908326,17.0,4.5,1.5
11909194,7.3,7.3,1.5
11909927,14.0,6.0,5.0
11913191,18.5,4.5,0.3
1200000000003,18.0,18.0,17.5
1200452000002,17.0,17.0,4.5
1213754692288,11.5,6.0,0.7
1220000130739,10.5,9.0,11.5
1220000130869,11.0,9.0,11.0
1220000132481,11.0,9.5,10.0
125263890813,14.0,7.0,2.0
1269742333442,15.0,5.0,23.0
1269742369786,15.0,4.5,23.5
1281234567839,70.0,19.0,15.0
1301193800002,11.0,9.0,3.5
1302456000009,16.0,7.0,0.5
1302466000006,16.0,7.0,0.5
1302468000004,9.5,7.0,1.0
1303425000006,9.0,6.0,16.0
13051560003,25.5,18.5,1.0
13051770884,16.5,16.5,2.0
13051770907,22.5,22.0,2.0
13051851415,23.0,23.0,2.5
13051851439,7.5,7.5,13.0
13051851484,20.0,18.0,0.5
13501178849530,19.5,9.5,2.0
138800001657003,13.0,0.5,0.5
13994062985,60.0,5.0,5.0
1410141014108,38.0,26.5,3.0
1431100101301,15.0,2.5,22.5
1451419660382,12.0,9.0,2.0
1551019116118,11.5,10.0,4.0
1576222856347,15.0,4.5,23.5
16001396066473,7.0,7.0,15.5
16001396066824,6.5,2.5,14.6
16001396067791,6.4,2.5,15.8
16007746009988,10.7,2.3,26.0
16042707,55.0,55.0,1.5
1649900020641,22.0,22.0,2.5
1649900020672,27.5,27.0,4.8
1685800006569,39.0,26.0,2.3
1688576032787,15.0,4.5,23.5
1708201702271,18.5,18.5,7.0
1710100145301,5.0,5.0,4.5
1712000600041,13.0,7.5,3.3
1712000600058,13.0,7.5,3.0
1712000600065,13.5,13.5,0.5
1714201702272,17.5,12.0,4.0
1717226,5.0,5.0,5.5
1718660600018,11.0,10.0,1.0
1718660600025,12.0,10.0,1.0
1718660600070,11.0,10.0,1.0
1718660700077,7.0,7.0,13.0
1718660704198,23.0,23.0,2.0
17901338,8.0,5.0,1.0
17901536,8.0,5.0,0.5
1791707,17.5,10.0,1.5
1800000000074,22.0,14.0,0.5
180583228838,9.3,3.5,14.0
1820180021904,27.5,15.0,1.5
1820181960158,25.5,5.5,0.5
1831143288623,30.0,25.0,1.0
1853,17.0,16.0,3.5
1901024752656,16.0,4.0,4.0
1901100815321,14.0,13.0,0.2
1901280648328,17.5,9.0,2.0
1902091012209,22.0,17.0,1.3
1904063580310,11.5,2.0,24.0
1904357951154,21.0,2.5,39.0
1904547573708,22.0,16.0,0.3
191518995084,23.0,16.0,0.3
1920184752108,10.0,10.0,6.0
1929755290421,14.0,2.0,32.0
1930999370121,8.5,2.0,15.0
1932999390154,8.5,1.5,17.0
1934999410122,8.5,2.0,14.5
1944037002608,26.5,13.5,1.0
1951234567809,70.0,19.0,19.0
1976194500109,20.0,6.0,2.0
1994000101609,28.0,11.5,6.0
1994000101715,43.0,21.0,7.0
1994000104174,10.0,10.0,9.0
1994000105416,42.0,6.5,6.5
1994000105423,35.0,9.0,9.0
1994000105430,14.5,9.5,6.0
1994000105447,13.0,8.5,8.5
1994000105546,24.0,9.5,7.5
1994000105577,16.0,9.0,8.0
1994000590694,9.0,1.5,20.0
1995000590349,13.0,4.5,4.0
1995000590387,12.5,6.5,4.0
1995000590400,8.0,4.5,4.5
1995000590530,22.0,5.0,5.0
2000000998770,32.0,26.0,2.5
2000001310021,14.0,9.0,1.0
2000001410035,14.0,9.0,0.5
2000001410066,13.5,8.5,1.5
2000001612019,14.0,9.0,2.0
2000001612026,14.0,9.0,1.5
2000008004305,14.0,7.5,1.0
2000008004336,7.5,1.2,14.0
2000008004343,13.7,7.5,0.5
2000008004350,14.0,7.5,2.0
2000008004367,14.0,7.5,1.0
2000008004374,14.0,7.5,0.5
2000008004381,14.0,7.5,1.5
2000008004398,13.7,7.5,1.5
2000008801805,14.0,10.0,2.0
2000008802161,10.0,2.0,14.0
2000008802215,13.5,10.0,3.0
2000008802604,14.0,10.0,2.0
2000008803304,14.0,10.0,2.0
2000008804004,14.0,10.0,2.5
2000008805001,14.0,10.0,2.0
2000008807005,14.0,10.0,2.0
2000008808002,14.0,10.0,2.0
2000018001301,14.0,7.5,2.0
2000018001318,14.0,7.5,2.0
2000018001325,13.5,7.3,2.5
2000018001332,14.0,7.5,2.0
2000018001349,14.0,7.5,2.0
2000018001356,14.0,7.5,2.5
2000018001363,14.0,7.5,2.0
2000018001370,13.8,7.5,2.0
2000018001387,13.5,7.5,2.5
2000018001394,14.0,7.5,2.0
2000431231958,14.5,5.5,60.0
2001101951398,14.0,7.0,23.0
2001191900399,29.5,29.5,2.0
2004000088110,8.0,8.0,24.0
2006036058037,21.0,10.0,0.7
2006076275012,10.0,10.0,0.5
2006271734024,14.5,14.5,23.3
2007750100026,14.5,7.5,0.4
2010241738073,21.0,18.0,4.5
2010242115255,66.0,3.5,3.5
2010725819663,70.0,3.0,3.0
2011010190887,24.0,7.0,0.2
2011012500721,32.0,10.0,1.5
2012027020013,21.0,8.0,0.5
2012047000286,35.0,2.0,1.5
2012345678910,11.0,6.0,3.0
2012604011007,10.0,8.5,2.0
2014120502335,22.0,14.0,10.0
2014907777000,31.5,29.0,5.0
2016194555613,13.0,8.5,3.0
2017081533981,6.0,5.5,8.0
2017194521141,19.0,19.0,3.0
2017194521165,26.0,19.2,3.2
2017194555160,24.0,13.5,2.0
2017194556716,13.5,8.0,3.0
2017456982048,25.0,9.0,2.0
2017456982079,24.0,8.0,2.0
2017456982093,20.5,9.0,2.5
2017456982109,22.65,9.0,2.0
2017456982116,23.0,9.0,2.0
2017793863215,10.5,5.6,14.0
2018000161940,34.0,26.0,5.0
201801036087,30.0,30.0,25.0
2018022600014,34.0,12.5,0.3
2018022600021,34.5,12.5,0.2
2018031622892,24.0,17.5,3.0
2018081799728,29.0,7.0,27.0
2018112233467,21.5,2.5,19.0
2019000818049,24.0,19.0,1.5
2019021788253,33.0,22.0,5.0
2019051200039,42.5,6.5,4.0
2019051200039;,43.0,6.0,3.0
2019060500021,21.0,17.0,0.5
2019071100883,20.0,15.0,2.0
2019080204756,60.5,15.0,10.5
2019080811106,24.7,19.8,1.5
2019080811276,23.2,18.2,1.8
2019082114106,24.0,19.0,1.3
2019082212056,23.2,18.5,1.2
2019082882716,14.0,14.0,23.5
2019100700015,43.0,5.7,4.0
2019100800319,30.0,22.5,0.4
2019100800333,16.0,11.5,3.0
2019100801095,5.5,5.5,18.0
2019112300029,31.0,4.0,3.0
2019112500023,25.5,6.0,4.5
2019155484588,23.0,15.0,0.8
2020030995181,34.2,17.7,4.0
2020784840027,9.0,9.0,9.0
2020784840683,37.0,26.0,2.0
2020784840690,46.6,32.7,3.0
2020784840768,24.0,18.0,2.0
2020784840928,18.0,18.0,4.0
20335025776,12.0,4.5,1.5
2049690280130,10.0,8.5,11.0
2089601400226,8.5,6.5,0.5
2089631021750,20.0,2.5,1.5
2089701681266,20.0,18.0,5.0
2100000050314,23.0,9.5,0.1
2112345678917,7.0,5.5,11.0
21234811,13.5,6.0,2.5
21235313,5.5,5.5,6.3
21241215,14.0,8.0,0.2
2150202101543,28.0,22.5,10.0
21538704,13.5,1.5,0.5
21544958,7.0,4.0,5.0
21545696,8.0,8.0,4.0
21546709,14.5,6.0,3.5
2154785695413,25.0,8.5,6.0
2160516011100,16.5,16.5,1.5
21616549,6.0,5.0,0.3
21622427,12.0,5.0,2.0
21622519,7.0,5.0,2.0
21623158,11.5,5.0,3.0
2166543510340,23.0,7.0,12.5
2166543511347,14.0,12.0,14.0
2166543511392,30.0,13.0,1.2
21704307,19.0,18.5,3.0
21803574,32.0,10.5,2.0
2181815041131,11.0,7.0,17.0
2181830003114,15.6,5.6,0.1
2181830003275,15.5,6.0,0.3
21830518,22.0,13.0,2.0
21910265,8.0,6.0,9.0
22286907941,14.0,16.0,12.0
22286907996,27.5,26.0,25.0
22286931588,8.0,8.0,8.0
22286932318,13.0,12.0,12.0
2269854875860,9.0,2.5,14.5
2269884576010,8.5,2.5,14.0
2303002500300,38.0,14.0,39.0
2312345600097,38.0,8.0,7.0
2400000038870,6.0,6.0,19.0
2401051800072,11.5,11.5,1.5
2454541114456,26.0,11.0,4.5
2457868765547,20.0,6.0,7.0
2458954674521,46.7,10.0,5.0
2490000190395,16.0,1.5,8.0
2541279860837,9.0,9.0,25.0
2541279860868,7.5,7.5,15.0
2541279860875,8.0,8.0,15.0
2541279860899,7.0,7.0,16.0
2541279860936,8.0,8.0,21.0
2548956451234,8.0,4.0,25.3
2562145269561,11.0,5.0,16.5
2564879546239,21.5,9.0,1.5
25725456468,26.0,16.0,16.0
2620001263198,33.0,9.0,1.0
26621,24.0,12.0,2.0
26635043519,20.5,14.0,0.3
26635047456,18.5,14.0,1.0
26635058131,25.5,18.5,0.5
26635070737,20.0,14.5,0.3
26635070768,19.0,14.0,0.5
26635072557,18.5,14.0,0.3
26635076883,26.0,19.0,0.3
26635076906,19.0,14.0,0.5
26635077019,25.5,18.5,0.5
26635077644,25.5,18.5,0.3
26635084338,18.5,14.0,0.3
26635159784,18.5,14.0,0.3
26635160681,20.0,14.0,0.3
26635160711,19.0,14.5,0.5
26635160742,20.5,14.5,0.4
26635161039,20.5,14.0,0.3
26635172639,18.5,14.0,0.3
26635172646,20.5,14.0,0.5
26635172707,21.0,14.0,0.3
26635177535,25.5,19.5,0.3
26635178594,20.0,14.0,0.5
26635178969,26.0,19.0,0.3
26635181624,18.5,14.0,0.3
26635182980,25.5,18.5,0.3
26635186599,20.0,14.0,1.0
26635193467,18.5,14.0,0.3
26635203098,20.5,14.0,0.3
26635217538,25.5,18.5,2.0
26635218436,25.5,19.0,0.5
26635219372,28.5,18.5,1.0
26635234740,25.5,18.5,2.0
266352359009,18.5,14.0,0.7
26635245487,18.5,14.0,0.3
26635245494,20.5,14.0,0.3
26635245753,26.0,14.0,0.5
26635245838,26.0,19.0,0.4
26635248143,25.5,18.5,0.5
26635248167,20.5,14.0,0.5
26635248174,26.0,18.5,0.5
26635249164,26.0,19.0,0.5
26635251815,26.0,19.0,0.3
26635252409,20.5,14.0,1.0
26635252416,20.5,14.0,1.0
26635253574,20.5,14.0,0.5
26635257701,20.5,14.0,0.3
26635262002,20.0,14.0,0.5
26635263641,26.0,18.5,2.0
26635264211,20.0,14.0,0.5
26635264303,25.5,18.5,0.3
26635264631,25.5,18.5,0.5
26635264655,25.5,19.0,0.5
26635264679,25.5,18.5,0.3
26635265546,20.5,14.0,0.3
26635265560,20.5,14.0,1.0
26635266185,18.5,14.0,0.3
26635267588,18.5,14.0,0.3
26635268189,18.5,14.0,0.3
26635270809,20.5,14.0,0.5
26635270816,20.0,14.0,0.5
26635274579,20.5,14.0,0.3
26635275293,20.5,14.0,0.5
26635275316,25.5,19.0,0.5
26635275330,20.5,14.0,0.5
26635275767,25.5,18.5,0.3
26635279895,20.0,40.0,1.0
26635281621,25.5,18.5,0.5
26635282567,19.0,14.5,0.4
26635284455,25.5,18.5,0.3
26635284493,19.5,9.5,0.5
26635284547,20.5,14.5,0.5
26635287388,20.5,14.0,0.3
26635290173,20.0,14.0,0.5
26635293334,25.5,18.5,0.5
26635294607,25.5,18.5,0.5
26635296922,25.5,18.5,0.5
26635298032,19.5,14.5,0.3
26635298063,20.5,14.0,0.3
26635299480,20.5,14.0,0.5
26635300650,20.5,14.0,0.3
26635301794,20.5,14.0,0.3
26635301800,20.5,14.0,0.5
26635301824,25.5,18.5,0.3
26635304009,25.5,18.5,0.5
26635306454,20.5,14.0,0.5
26635306478,20.0,14.0,0.5
26635306645,18.5,14.0,0.3
26635307451,20.0,14.0,0.3
26635307475,19.5,14.0,0.3
26635307802,18.5,14.0,0.3
26635309172,20.5,14.0,1.0
26635309264,20.5,14.0,0.3
26635309523,26.0,20.0,0.4
26635312998,18.5,14.0,0.5
26635313001,25.5,18.5,0.5
26635313858,25.5,18.5,0.5
26635317054,20.0,14.5,0.5
26635319096,20.5,14.0,0.3
26635320139,20.5,14.0,0.3
26635321099,20.5,14.0,0.3
26635321181,20.5,14.0,0.3
26635321310,19.0,14.5,0.3
26635321761,20.5,14.5,0.2
26635322492,18.5,14.0,1.0
26635322515,28.0,18.5,0.3
26635322805,20.5,14.0,0.3
26635323062,20.5,14.0,0.3
26635323833,25.5,18.5,0.3
26635324113,20.0,14.0,0.5
26635326353,18.5,14.0,0.3
26635326568,20.5,14.0,0.3
26635327213,20.0,14.0,2.0
26635328166,18.5,14.0,0.3
26635328517,25.5,18.5,0.3
26635331982,20.5,14.0,0.3
26635332002,20.0,14.0,0.5
26635335294,25.5,14.0,0.5
26635335676,20.5,14.0,0.3
26635336017,25.5,18.5,0.3
26635336130,25.5,18.5,0.5
26635336178,18.5,14.0,0.3
26635336413,19.0,14.0,0.5
26635336420,18.5,14.0,0.3
26635336437,19.0,14.5,0.3
26635336581,26.0,19.0,0.4
26635336734,20.0,14.0,0.3
26635336895,18.5,14.0,0.3
26635336987,20.5,14.0,0.5
26635337410,19.5,14.5,0.4
26635337441,20.5,14.5,0.3
26635337748,18.5,14.0,0.3
26635337823,18.5,14.0,0.3
26635338066,20.5,14.5,0.5
26635338233,20.5,14.0,0.3
26635339407,20.5,14.0,0.5
26635339421,25.5,18.5,0.3
26635339438,20.5,14.0,0.3
26635339506,20.5,14.0,0.3
26635339520,25.5,18.5,1.0
26635339537,20.5,14.0,0.3
26635340885,20.5,14.0,0.3
26635341301,20.0,14.0,0.4
26635342698,25.5,18.5,0.3
26635343350,20.0,14.0,0.3
26635343435,26.0,19.0,0.3
26635343503,20.5,14.5,0.5
26635343527,26.0,19.0,0.5
26635344586,18.5,14.0,0.5
26635344609,18.5,14.0,0.5
26635344951,26.0,18.5,0.5
26635345446,18.5,13.5,0.5
26635345491,18.5,14.0,0.3
26635345583,18.5,14.5,0.3
26635345712,13.5,14.0,0.5
26635346450,25.5,18.5,0.5
26635346542,25.5,18.5,2.0
26635346559,20.0,14.0,0.5
26635346658,25.5,18.5,0.3
26635346696,20.5,14.0,0.5
26635346726,20.5,14.0,0.5
26635346740,25.5,18.5,0.5
26635346887,25.5,18.5,0.3
26635348416,25.5,18.5,0.3
26635349352,20.5,14.0,0.3
26635351423,20.5,14.0,0.5
26635351874,20.5,14.0,0.3
26635352741,20.5,14.0,0.3
26635353007,20.4,14.0,0.3
26635353649,20.5,14.0,0.3
26635353700,25.5,18.5,0.5
26635353892,28.5,18.5,0.5
26635355315,20.0,14.0,0.5
26635355322,20.5,14.0,0.3
26635355377,25.5,18.5,0.5
26635355650,18.5,14.0,0.3
26635355995,20.5,14.0,0.3
26635356008,20.5,14.0,0.3
26635357708,25.0,14.0,0.5
26635358675,26.0,18.5,0.5
26635359009,19.0,14.0,0.5
26635362207,20.0,14.0,0.5
26635363785,20.5,14.0,0.3
26635363884,20.5,14.0,0.3
26635364263,20.0,14.0,0.5
26635365277,20.5,14.0,0.3
26635365284,25.5,18.5,0.3
26635365307,28.5,18.0,0.3
26635365925,18.5,14.0,0.3
26635368520,18.5,14.0,0.3
26635370660,20.5,14.0,0.3
26635371155,18.5,14.0,0.3
26635371209,20.5,14.0,0.5
26635371261,20.5,14.0,0.3
26635371278,26.0,18.5,0.5
26635372763,18.5,14.0,0.5
26635372770,25.5,18.5,2.5
26635376686,20.5,14.0,0.3
26635376716,18.5,14.0,0.3
26635377997,18.5,14.0,0.3
26635378079,20.5,14.0,0.5
26635378093,20.5,14.0,0.3
26635378567,18.5,14.0,0.5
26635378574,20.0,14.0,0.5
26635379823,26.0,19.0,0.5
26635379977,20.0,14.0,0.5
26635384773,26.0,19.0,0.5
26635384841,18.5,14.0,0.5
26635385572,20.5,14.0,0.3
26635386920,20.5,14.0,0.3
26635389471,18.5,14.0,0.3
26635389501,20.0,14.0,0.5
26635390224,18.5,14.0,0.3
26635390415,18.5,14.0,0.3
26635390903,18.5,14.0,0.3
26635391535,18.5,14.0,1.0
26635392525,18.5,14.0,0.3
26635393768,18.5,14.0,0.3
26635393799,18.5,14.0,0.3
26635395588,18.5,14.0,0.3
26635396059,28.0,18.5,0.3
26635396233,18.5,14.0,0.5
26635396288,18.5,14.0,0.5
26635396332,19.0,14.0,0.5
